Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP001265,Employee_1265,Female,40,Sales,Sales Manager,2025-03-12,Resigned,2025-09-29,Bachelor,Jakarta,28297307,395039,3.41,40,96.31,0.8,3
EMP001266,Employee_1266,Female,29,Finance,Accountant,2022-11-07,Active,,Master,Medan,13621703,8154464,2.78,59,84.78,3.2,4
EMP001267,Employee_1267,Female,25,HR,HR Manager,2022-04-11,Active,,Bachelor,Jakarta,33600717,4455820,3.63,27,71.47,3.7,4
EMP001268,Employee_1268,Male,47,Operations,Operations Staff,2024-03-11,Active,,Diploma,Yogyakarta,17017153,3284383,3.19,16,99.93,1.8,4
EMP001269,Employee_1269,Male,36,Marketing,Marketing Executive,2019-08-12,Active,,Master,Bandung,25025539,5933559,3.15,18,79.15,6.4,4
EMP001270,Employee_1270,Male,25,Operations,Operations Staff,2025-05-11,Active,,Master,Jakrta,10907368,7217631,4.74,23,76.18,0.6,3
EMP001271,Employee_1271,Female,53,Logistics,Warehouse Staff,2024-01-21,Active,,Master,Semarang,22058539,5611796,4.79,58,98.19,1.9,1
EMP001272,Employee_1272,Female,29,HR,HR Manager,2018-01-17,Active,,Bachelor,Medan,26798314,6145408,3.45,58,81.03,8.0,3
EMP001273,Employee_1273,Male,28,Operations,Operations Staff,2024-12-12,Resigned,2026-06-25,Bachelor,Surabaya,32173267,675636,4.19,7,78.87,1.1,2
EMP001274,Employee_1274,Male,34,Marketing,SEO Specialist,2021-07-25,Active,,High School,Surabaya,32979620,7917825,4.49,20,74.34,4.4,2
EMP001275,Employee_1275,Male,52,Sales,Sales Executive,2018-10-17,Active,,Bachelor,Yogyakarta,25215246,3982027,3.56,7,99.64,7.2,2
EMP001276,Employee_1276,Male,32,Logistics,Supply Chain Analyst,2024-02-10,Active,,Diploma,Yogyakarta,4952381,9648957,3.89,11,77.03,1.9,1
EMP001277,Employee_1277,Male,52,Finance,Accountant,2023-06-12,Active,,Master,Medan,6586051,2168551,4.17,7,75.03,2.6,5
EMP001278,Employee_1278,Female,38,IT,System Admin,2022-04-02,Active,,Bachelor,Medan,27056111,8456584,4.38,8,71.96,3.8,1
EMP001279,Employee_1279,Female,56,HR,HR Manager,2021-07-30,Active,,Diploma,Jakarta,17513504,4944148,4.02,38,73.61,4.4,2
EMP001280,Employee_1280,Male,40,Customer Service,Call Center,2024-02-13,Active,,Bachelor,Bandung,23870736,2756109,2.85,5,84.0,1.9,3
EMP001281,Employee_1281,Female,57,IT,Data Analyst,2023-06-06,Active,,Bachelor,Yogyakarta,34497388,3451292,2.8,26,85.83,2.6,3
EMP001282,Employee_1282,Male,30,Finance,Financial Analyst,2022-08-19,Active,,High School,Bandung,21515604,4439129,3.88,30,74.82,3.4,3
EMP001283,Employee_1283,Male,46,Operations,Operations Staff,2023-01-27,Active,,Master,Jakrta,21031852,6568251,2.7,46,87.59,2.9,3
EMP001284,Employee_1284,Female,30,IT,Data Analyst,2025-06-05,Active,,Diploma,Medan,28748704,4980042,2.93,38,95.78,0.6,4
EMP001285,Employee_1285,Female,42,Customer Service,Call Center,2022-09-21,Active,,Master,Bandung,7923048,1167240,4.35,5,96.43,3.3,3
EMP001286,Employee_1286,Male,46,Logistics,Supply Chain Analyst,2022-08-05,Active,,Bachelor,Jakarta,6170552,4303322,2.75,38,99.39,3.4,4
EMP001287,Employee_1287,Female,37,IT,Data Analyst,2019-11-08,Active,,Master,Semarang,27978986,8456170,4.92,12,81.73,6.2,4
EMP001288,Employee_1288,Female,49,Operatons,Sales Manager,2021-02-22,Resigned,2022-04-30,Diploma,Bandung,28036418,7422513,2.6,33,76.07,4.9,5
EMP001289,Employee_1289,Female,31,HR,Recruiter,2025-04-09,Resigned,2026-02-20,Diploma,Bandung,23039478,8449549,3.49,2,98.19,0.7,4
EMP001290,Employee_1290,Male,55,Finance,Financial Analyst,2018-04-05,Active,,Bachelor,Surabaya,12998726,8424129,3.84,19,71.97,7.7,4
EMP001291,Employee_1291,Male,33,Operations,Operations Manager,2022-01-25,Active,,Diploma,Semarang,7135621,6162984,3.99,54,76.15,3.9,4
EMP001292,Employee_1292,Female,46,Operations,Operations Staff,2020-01-26,Active,,Bachelor,Semarang,22741404,985105,2.52,17,71.15,5.9,1
EMP001293,Employee_1293,Male,50,HR,Recruiter,2022-10-27,Resigned,2026-07-30,Diploma,Jakarta,4088282,9282891,4.75,42,77.82,3.2,3
EMP001294,Employee_1294,Female,41,IT,Data Analyst,2019-03-08,Active,,Diploma,Surabaya,30757488,760509,3.58,51,82.83,6.8,4
EMP001295,Employee_1295,Female,27,Logistics,Warehouse Staff,2018-10-06,Resigned,2023-07-16,Bachelor,Medan,12412574,7751520,4.79,1,91.02,7.2,4
EMP001296,Employee_1296,Male,32,HR,HR Staff,2022-11-18,Active,,Master,Jakarta,27320261,3573769,3.16,47,86.06,3.1,1
EMP001297,Employee_1297,Male,28,Marketing,SEO Specialist,2019-01-06,Active,,High School,Bandung,17347384,815836,4.39,48,89.11,7.0,4
EMP001298,Employee_1298,Male,44,Operations,Operations Staff,2025-03-17,Active,,High School,Semarang,12806402,4806397,3.89,50,85.97,0.8,3
EMP001299,Employee_1299,Female,58,Sales,Sales Executive,2024-07-21,Active,,Diploma,Surabaya,20090169,6770309,,37,98.87,1.4,1
EMP001300,Employee_1300,Female,50,IT,Software Engineer,2018-07-11,Active,,High School,Jakarta,30843003,7893195,4.14,35,96.42,7.5,5
EMP001301,Employee_1301,Male,53,Finance,Accountant,2024-05-24,Resigned,2024-09-07,High School,Surabaya,17958388,1221239,4.47,18,87.32,1.6,3
EMP001302,Employee_1302,Male,46,Sales,Sales Executive,2018-12-01,Active,,Bachelor,Jakarta,10068573,7699165,3.75,37,80.62,7.1,4
EMP001303,Employee_1303,Female,27,Logistics,Warehouse Staff,2025-04-09,Active,,Diploma,Bandung,16416652,2577998,4.56,43,74.18,0.7,5
EMP001304,Employee_1304,Male,39,Customer Service,Customer Support,2019-04-04,Active,,Bachelor,Surabaya,22374358,8938786,2.64,51,84.71,6.7,5
EMP001305,Employee_1305,Male,30,IT,Data Analyst,2022-12-24,Active,,High School,Semarang,30471419,6200109,4.85,38,85.41,3.0,2
EMP001306,Employee_1306,Female,32,Sales,Sales Executive,2019-10-21,Active,,Master,Bandung,5275345,4309792,4.68,3,76.49,6.2,2
EMP001307,Employee_1307,Male,44,Marketing,Marketing Executive,2019-08-16,Active,,Bachelor,Bandung,25504845,364801,4.66,29,72.32,6.4,4
EMP001308,Employee_1308,Female,54,Operations,Operations Manager,2019-02-19,Active,,Diploma,Surabaya,9578531,2652261,2.57,44,97.61,6.9,5
EMP001309,Employee_1309,Female,58,Marketing,Marketing Executive,2023-12-08,Active,,High School,Yogyakarta,8694731,8800005,2.97,21,86.67,2.1,4
EMP001310,Employee_1310,Female,51,HR,Recruiter,2022-02-13,Active,,Diploma,Bandung,29401842,6810886,4.37,6,79.52,3.9,1
EMP001311,Employee_1311,Female,53,Sales,Sales Executive,2024-09-08,Active,,Diploma,Bandung,21638633,916944,3.49,1,86.42,1.3,1
EMP001312,Employee_1312,Male,39,HR,HR Staff,2021-01-31,Active,,Master,Semarang,27571970,2398132,2.81,8,76.38,4.9,2
EMP001313,Employee_1313,Male,34,HR,HR Manager,2021-07-16,Active,,Bachelor,Jakarta,15243198,1723843,4.98,14,78.81,4.5,4
EMP001314,Employee_1314,Male,34,Finance,Accountant,2020-11-06,Active,,High School,Medan,24400908,6087900,2.87,18,76.3,5.2,1
EMP001315,Employee_1315,Male,58,Finance,Financial Analyst,2018-04-16,Active,,High School,Yogyakarta,10846621,8289045,3.52,40,90.35,7.7,3
EMP001316,Employee_1316,Female,22,Customer Service,Call Center,2020-11-08,Active,,Diploma,Yogyakarta,10581878,8375553,4.52,27,80.44,5.1,5
EMP001317,Employee_1317,Female,41,Sales,Sales Executive,2020-10-21,Resigned,2024-02-06,Bachelor,Yogyakarta,9624835,9910462,3.46,32,79.13,5.2,3
EMP001318,Employee_1318,Female,50,Sales,Sales Manager,2024-05-18,Active,,Master,Jakarta,13030466,8036488,3.41,58,92.77,1.6,1
EMP001319,Employee_1319,Female,33,Customer Service,Call Center,2024-01-22,Active,,High School,Yogyakarta,4766720,4985190,2.76,18,72.61,1.9,3
EMP001320,Employee_1320,Female,44,Operations,Operations Manager,2023-07-07,Active,,High School,Jakarta,30737435,8158372,4.32,37,97.56,2.5,5
EMP001321,Employee_1321,Female,43,IT,Software Engineer,2024-02-08,Resigned,2027-10-21,High School,Yogyakarta,23451814,5246385,2.86,45,85.23,1.9,2
EMP001322,Employee_1322,Male,37,IT,Data Analyst,2019-09-08,Active,,Bachelor,Yogyakarta,5403696,2529466,4.76,20,70.92,6.3,4
EMP001323,Employee_1323,Female,35,IT,Software Engineer,2024-05-30,Active,,Bachelor,Jakarta,22255746,5521442,4.65,37,90.43,1.6,2
EMP001324,Employee_1324,Male,50,Operations,Operations Manager,2025-01-31,Active,,Bachelor,Semarang,31012010,216151,3.06,50,96.06,0.9,3
EMP001325,Employee_1325,Female,54,Operations,Operations Staff,2021-09-12,Active,,Diploma,Bandung,29262983,9603480,2.89,33,89.4,4.3,2
EMP001326,Employee_1326,Female,49,Sales,Sales Manager,2025-08-09,Active,,Bachelor,Surabaya,33572421,4127010,3.77,3,88.22,0.4,4
EMP001327,Employee_1327,Male,48,Marketing,Marketing Executive,2020-11-09,Active,,Diploma,Surabaya,27021395,3503555,4.52,15,91.63,5.1,2
EMP001328,Employee_1328,Female,57,Logistics,Supply Chain Analyst,2020-07-02,Active,,Bachelor,Surabaya,7095621,9934601,4.35,25,93.63,5.5,2
EMP001329,Employee_1329,Male,30,Marketing,SEO Specialist,2021-03-29,Active,,Diploma,Jakarta,25305139,1260525,3.87,53,82.18,4.8,5
EMP001330,Employee_1330,Male,22,Sales,Sales Executive,2022-07-15,Resigned,2026-02-02,Diploma,Semarang,25988846,5675714,3.62,20,73.96,3.5,1
EMP001331,Employee_1331,Male,37,Operations,Operations Staff,2024-03-21,Active,,Master,Surabaya,25963604,5384276,4.69,32,97.49,1.8,3
EMP001332,Employee_1332,Male,22,Marketing,Marketing Executive,2025-06-18,Active,,High School,Yogyakarta,5755359,4567013,4.19,42,83.6,0.5,3
EMP001333,Employee_1333,Female,51,Sales,Sales Executive,2018-01-12,Active,,High School,Jakarta,25847561,3912468,3.29,48,99.66,8.0,4
EMP001334,Employee_1334,Female,39,Finance,Accountant,2024-11-07,Active,,Master,Semarang,22242106,7825202,4.58,25,88.42,1.1,2
EMP001335,Employee_1335,Male,46,IT,System Admin,2020-07-26,Active,,High School,Medan,30711460,796209,3.42,22,81.72,5.4,3
EMP001336,Employee_1336,Female,27,Operations,Operations Staff,2019-04-08,Active,,High School,Semarang,28150224,9398085,4.88,6,77.04,6.7,1
EMP001337,Employee_1337,Male,41,HR,HR Staff,2020-09-14,Active,,Master,Bandung,10954202,3569525,4.59,58,79.01,5.3,1
EMP001338,Employee_1338,Female,39,IT,Data Analyst,2024-07-28,Active,,Diploma,Yogyakarta,9891697,9188897,4.28,53,88.45,1.4,2
EMP001339,Employee_1339,Female,53,Finance,Financial Analyst,2020-02-09,Active,,Master,Bandung,21458579,6185760,3.19,25,,5.9,3
EMP001340,Employee_1340,Male,43,Sales,Sales Executive,2018-03-09,Active,,Master,Semarang,11880495,3661875,4.25,35,95.13,7.8,4
EMP001341,Employee_1341,Male,32,Logistics,Supply Chain Analyst,2024-06-08,Active,,Master,Yogyakarta,26868791,4788328,2.85,39,93.54,1.6,2
EMP001342,Employee_1342,Male,50,Customer Service,Customer Support,2020-03-21,Active,,High School,Bandung,5558951,2480719,4.71,18,73.96,5.8,1
EMP001343,Employee_1343,Female,28,HR,HR Staff,2024-07-21,Resigned,2028-08-16,High School,Semarang,7828742,9129300,4.97,7,71.03,1.4,3
EMP001344,Employee_1344,Male,37,HR,HR Staff,2024-08-25,Active,,Diploma,Semarang,33145909,4057568,3.09,9,94.92,1.4,4
EMP001345,Employee_1345,Female,42,IT,Software Engineer,2022-05-28,Active,,Bachelor,Jakrta,4533419,856279,4.39,4,96.05,3.6,3
EMP001346,Employee_1346,Female,38,Finance,Accountant,2025-12-05,Active,,High School,Medan,14041955,1227892,4.97,19,88.72,0.1,5
EMP001347,Employee_1347,Male,57,Finance,Financial Analyst,2019-07-21,Resigned,2020-12-07,Bachelor,Bandung,8240776,7139535,3.65,58,82.26,6.5,5
EMP001348,Employee_1348,Female,48,Sales,Sales Manager,2025-10-05,Resigned,2028-07-04,Diploma,Jakarta,15090423,4570226,3.36,28,84.52,0.2,5
EMP001349,Employee_1349,Male,40,Finance,Financial Analyst,2021-10-21,Active,,Master,Bandung,24291948,2451837,3.86,25,89.16,4.2,2
EMP001350,Employee_1350,Female,53,HR,HR Staff,2025-01-15,Resigned,2025-12-10,Diploma,Medan,20136652,4386652,3.85,6,78.49,1.0,1
EMP001351,Employee_1351,Male,39,Operations,Operations Manager,2024-08-07,Active,,Master,Surabaya,23030157,2423105,4.31,58,79.04,1.4,4
EMP001352,Employee_1352,Female,55,Operatons,Warehouse Staff,2021-09-24,Active,,Bachelor,Bandung,30083057,7067331,2.59,34,73.23,4.3,4
EMP001353,Employee_1353,Female,33,Logistics,Supply Chain Analyst,2024-11-04,Resigned,2027-12-07,Bachelor,Medan,33961361,6470958,3.88,1,86.34,1.2,3
EMP001354,Employee_1354,Female,41,Marketing,SEO Specialist,2019-06-11,Active,,Bachelor,Bandung,15109209,7200312,4.84,22,72.04,6.6,3
EMP001355,Employee_1355,Male,30,IT,Software Engineer,2025-08-20,Resigned,2030-09-10,Diploma,Medan,29128600,1382667,3.31,15,95.04,0.4,2
EMP001356,Employee_1356,Male,58,IT,Software Engineer,2018-10-26,Resigned,2020-08-19,Bachelor,Medan,26724375,6990988,4.75,55,72.21,7.2,4
EMP001357,Employee_1357,Male,56,Customer Service,Customer Support,2024-10-13,Active,,Master,Surabaya,15096800,9366929,4.86,28,98.49,1.2,2
EMP001358,Employee_1358,Male,43,Marketing,Marketing Executive,2018-02-08,Active,,Bachelor,Bandung,5980181,4760926,4.48,24,86.01,7.9,1
EMP001359,Employee_1359,Male,28,Finance,Accountant,2025-05-03,Active,,Master,Bandung,33802657,7804037,3.66,26,71.29,0.7,1
EMP001360,Employee_1360,Male,40,Customer Service,Customer Support,2025-06-24,Active,,Diploma,Jakarta,24479615,7041844,4.92,56,84.65,0.5,5
EMP001361,Employee_1361,Male,57,IT,Data Analyst,2020-05-22,Active,,High School,Medan,16667631,7286955,3.72,56,79.66,5.6,5
EMP001362,Employee_1362,Male,54,IT,Software Engineer,2024-10-06,Resigned,2027-08-11,High School,Medan,25948476,2515737,4.18,55,70.01,1.2,2
EMP001363,Employee_1363,Female,44,IT,Software Engineer,2022-02-13,Active,,Bachelor,Surabaya,9816358,1103170,4.41,30,78.22,3.9,1
EMP001364,Employee_1364,Female,29,HR,HR Staff,2022-08-07,Active,,Master,Surabaya,17942542,3880372,,16,92.09,3.4,5
EMP001365,Employee_1365,Male,45,Logistics,Supply Chain Analyst,2018-04-22,Active,,Master,Surabaya,28684933,5279862,3.05,12,93.29,7.7,4
EMP001366,Employee_1366,Male,23,Customer Service,Call Center,2024-07-21,Active,,Bachelor,Jakarta,20003653,8094167,3.05,38,71.49,1.4,5
EMP001367,Employee_1367,Male,21,Customer Service,Customer Support,2022-05-29,Active,,Bachelor,Surabaya,13001156,4814407,2.91,49,84.17,3.6,3
EMP001368,Employee_1368,Male,32,Logistics,Warehouse Staff,2025-12-19,Resigned,2030-07-26,Master,Surabaya,33619548,9974657,3.38,19,91.2,0.0,3
EMP001369,Employee_1369,Male,54,Operations,Operations Staff,2025-12-15,Active,,High School,Semarang,7476871,3615246,4.52,39,75.94,0.0,5
EMP001370,Employee_1370,Male,31,Finance,Financial Analyst,2020-03-21,Active,,Diploma,Surabaya,22130215,7041945,3.23,46,74.96,5.8,5
EMP001371,Employee_1371,Male,26,Finance,Financial Analyst,2021-04-14,Active,,Master,Surabaya,6153888,7647932,3.98,3,85.87,4.7,4
EMP001372,Employee_1372,Male,53,Marketing,Marketing Executive,2019-02-15,Resigned,2024-05-07,High School,Surabaya,32427913,1394562,3.78,29,74.01,6.9,5
EMP001373,Employee_1373,Male,56,Finance,Financial Analyst,2020-03-18,Active,,Diploma,Surabaya,9341709,960171,2.64,36,92.58,5.8,4
EMP001374,Employee_1374,Male,33,Logistics,Warehouse Staff,2019-07-03,Active,,High School,Bandung,9855668,6294756,4.54,51,92.53,6.5,2
EMP001375,Employee_1375,Female,23,IT,System Admin,2019-11-28,Active,,Master,Jakarta,34251961,1770658,4.0,24,89.41,6.1,1
EMP001376,Employee_1376,Female,56,Logistics,Warehouse Staff,2022-12-30,Active,,Bachelor,Yogyakarta,13626613,9245740,4.36,55,75.6,3.0,2
EMP001377,Employee_1377,Male,50,Finance,Accountant,2023-01-18,Active,,Diploma,Surabaya,34535602,3467477,3.85,15,97.23,3.0,3
EMP001378,Employee_1378,Female,35,HR,HR Staff,2021-03-17,Active,,Bachelor,Bandung,22425470,9278836,4.74,41,99.71,4.8,5
EMP001379,Employee_1379,Female,25,Finance,Accountant,2025-04-12,Active,,Master,Jakarta,12742900,5495524,4.66,10,74.24,0.7,4
EMP001380,Employee_1380,Male,54,Customer Service,Call Center,2021-05-29,Active,,Diploma,Medan,13029016,6670100,4.95,48,93.81,4.6,5
EMP001381,Employee_1381,Male,34,Finance,Financial Analyst,2021-03-10,Active,,Bachelor,Semarang,19205929,8937500,4.05,28,85.26,4.8,3
EMP001382,Employee_1382,Male,24,Sales,Sales Manager,2025-04-19,Active,,Diploma,Yogyakarta,4402729,2831517,4.45,42,83.72,0.7,4
EMP001383,Employee_1383,Male,33,Customer Service,Call Center,2019-02-18,Active,,Master,Yogyakarta,11353509,901249,4.78,23,91.1,6.9,4
EMP001384,Employee_1384,Female,22,Sales,Sales Manager,2023-04-30,Active,,Bachelor,Medan,17928933,396903,2.93,21,90.48,2.7,2
EMP001385,Employee_1385,Male,54,IT,Software Engineer,2020-05-16,Active,,Bachelor,Jakarta,15931267,5694481,3.52,38,76.14,5.6,3
EMP001386,Employee_1386,Male,43,Operations,Operations Manager,2022-08-01,Resigned,2023-07-30,Master,Yogyakarta,16001219,6263186,4.74,41,80.47,3.4,2
EMP001387,Employee_1387,Female,57,HR,HR Staff,2022-05-25,Active,,Master,Bandung,18662500,4568619,3.84,25,98.96,3.6,2
EMP001388,Employee_1388,Male,31,HR,HR Staff,2022-04-22,Active,,Master,Yogyakarta,32759268,9194970,3.9,52,92.9,3.7,5
EMP001389,Employee_1389,Female,46,IT,Data Analyst,2019-03-05,Resigned,2022-03-01,Bachelor,Jakarta,19328081,2397052,4.61,20,78.01,6.8,1
EMP001390,Employee_1390,Male,30,IT,Software Engineer,2021-06-09,Resigned,2022-12-09,Diploma,Surabaya,21582261,2818207,2.9,20,85.89,4.6,1
EMP001391,Employee_1391,Female,27,Finance,Financial Analyst,2020-12-14,Resigned,2024-04-03,Master,Surabaya,21649892,5884452,4.64,9,80.91,5.0,2
EMP001392,Employee_1392,Female,23,Finance,Accountant,2024-04-16,Resigned,2027-07-09,Master,Bandung,4921156,2440743,3.87,45,80.73,1.7,1
EMP001393,Employee_1393,Male,50,Finance,Financial Analyst,2019-08-14,Active,,Master,Jakrta,16578521,9562975,3.29,25,93.45,6.4,3
EMP001394,Employee_1394,Female,54,Logistics,Warehouse Staff,2019-04-03,Active,,High School,Surabaya,27834305,8909452,4.42,43,76.39,6.8,1
EMP001395,Employee_1395,Female,36,Sales,Sales Executive,2018-01-19,Active,,High School,Surabaya,24612300,8475590,2.7,41,92.17,8.0,2
EMP001396,Employee_1396,Male,50,Customer Service,Customer Support,2020-06-22,Active,,Master,Bandung,34123046,5200408,3.26,48,94.47,5.5,5
EMP001397,Employee_1397,Female,24,Customer Service,Customer Support,2024-05-22,Resigned,2027-02-28,Master,Jakarta,19858251,2442691,3.08,52,89.97,1.6,4
EMP001398,Employee_1398,Male,41,Operations,Operations Manager,2018-03-05,Active,,High School,Surabaya,19699054,3259645,2.77,13,95.35,7.8,4
EMP001399,Employee_1399,Female,32,Finance,Financial Analyst,2022-11-23,Active,,Master,Medan,9933099,5606444,2.8,13,94.53,3.1,2
EMP001400,Employee_1400,Female,51,Customer Service,Customer Support,2025-07-31,Active,,Diploma,Medan,10663926,8198912,3.11,5,82.76,0.4,5
EMP001401,Employee_1401,Female,37,HR,HR Staff,2024-12-07,Active,,High School,Surabaya,7810815,2604993,4.23,49,90.45,1.1,4
EMP001402,Employee_1402,Female,36,Operations,Operations Staff,2018-06-25,Active,,Master,Yogyakarta,5339999,9869895,,45,89.8,7.5,1
EMP001403,Employee_1403,Female,22,HR,Recruiter,2023-07-21,Active,,Bachelor,Bandung,8940740,5800068,2.63,26,71.47,2.4,5
EMP001404,Employee_1404,Female,56,Operations,Operations Manager,2024-03-11,Active,,Diploma,Jakarta,13471715,1286604,4.02,0,83.77,1.8,4
EMP001405,Employee_1405,Female,43,Sales,Sales Executive,2022-05-07,Active,,Master,Yogyakarta,20529637,3348448,2.5,29,72.31,3.7,4
EMP001406,Employee_1406,Male,21,Marketing,Marketing Executive,2022-08-03,Active,,Diploma,Medan,14991936,3229683,3.74,55,98.33,3.4,4
EMP001407,Employee_1407,Female,58,Operations,Operations Staff,2022-02-01,Resigned,2024-12-04,High School,Semarang,4388340,6419033,3.36,2,77.95,3.9,3
EMP001408,Employee_1408,Male,53,Marketing,Marketing Executive,2024-10-23,Resigned,2026-01-26,Bachelor,Medan,22110002,6888970,3.35,41,87.31,1.2,4
EMP001409,Employee_1409,Male,49,Marketing,Marketing Executive,2020-10-24,Resigned,2026-04-04,Bachelor,Bandung,16474900,6207782,4.93,25,71.76,5.2,5
EMP001410,Employee_1410,Female,46,Operations,Operations Manager,2018-11-05,Active,,Master,Surabaya,34500597,7245960,3.56,18,84.48,7.2,2
EMP001411,Employee_1411,Female,36,Customer Service,Call Center,2024-12-26,Active,,High School,Jakarta,10077083,9345484,2.74,38,79.19,1.0,3
EMP001412,Employee_1412,Female,28,Sales,Sales Manager,2022-11-20,Active,,Diploma,Surabaya,6638187,5083149,2.8,48,73.01,3.1,4
EMP001413,Employee_1413,Female,23,Customer Service,Customer Support,2023-08-28,Active,,High School,Jakarta,17161390,3840402,4.53,4,81.59,2.3,1
EMP001414,Employee_1414,Female,57,Customer Service,Customer Support,2024-01-15,Resigned,2027-09-29,Master,Jakarta,20053371,9076555,3.6,18,75.2,2.0,4
EMP001415,Employee_1415,Male,43,Logistics,Supply Chain Analyst,2018-05-31,Active,,Bachelor,Surabaya,27663153,3287668,3.97,53,96.04,7.6,2
EMP001416,Employee_1416,Female,47,HR,Recruiter,2021-11-15,Active,,High School,Jakarta,15229435,1223884,4.33,2,98.48,4.1,1
EMP001417,Employee_1417,Female,39,Customer Service,Customer Support,2020-08-19,Active,,Master,Medan,30819449,4982197,3.27,46,87.33,5.4,1
EMP001418,Employee_1418,Female,41,Logistics,Warehouse Staff,2025-02-21,Active,,Master,Yogyakarta,14072176,4936454,5.0,9,73.97,0.9,5
EMP001419,Employee_1419,Female,54,Sales,Sales Manager,2020-09-01,Active,,Master,Semarang,21715189,6965217,3.32,40,86.48,5.3,1
EMP001420,Employee_1420,Male,44,Marketing,SEO Specialist,2024-12-04,Active,,Bachelor,Semarang,28277234,2187637,2.92,29,72.59,1.1,1
EMP001421,Employee_1421,Female,33,Sales,Sales Executive,2019-08-27,Active,,High School,Bandung,34752837,3186671,2.8,38,70.54,6.4,5
EMP001422,Employee_1422,Female,32,Logistics,Supply Chain Analyst,2023-05-21,Resigned,2026-06-01,Bachelor,Yogyakarta,21851425,2984408,2.72,50,87.84,2.6,1
EMP001423,Employee_1423,Female,26,Sales,Sales Manager,2020-01-27,Active,,High School,Semarang,28800906,9942328,3.31,47,85.29,5.9,3
