Employee ID;Employee Name;Gender;Age;Department;Job Role;Hire Date;Employment Status;Resignation Date;Education Level;Region;Monthly Salary;Salary Category;Bonus;Performance Score;Overtime Hours;Attendance Rate (%);Years at Company;Job Satisfaction
EMP001916;Employee_1916;Male;49;Marketing;Marketing Executive;01/04/2025;Active;;Diploma;Yogyakarta;Rp8.908.212,00;Rp5 jt - Rp10 jt;Rp331.898,00;3,2;32;75,76;1,2;4
EMP001917;Employee_1917;Female;51;HR;HR Manager;25/08/2019;Active;;Bachelor;Yogyakarta;Rp13.428.080,00;Rp10 jt - Rp15 jt;Rp5.338.404,00;4,09;23;88,74;6,8;3
EMP001918;Employee_1918;Female;28;HR;HR Staff;07/01/2021;Resigned;14/09/2025;Diploma;Surabaya;Rp33.323.782,00;>Rp25 jt;Rp6.197.639,00;4,08;37;73,47;4,7;1
EMP001919;Employee_1919;Male;25;Logistics;Supply Chain Analyst;19/06/2024;Active;;Diploma;Yogyakarta;Rp9.291.214,00;Rp5 jt - Rp10 jt;Rp7.655.515,00;3,46;24;70,78;2;2
EMP001920;Employee_1920;Male;43;Customer Service;Customer Support;29/02/2024;Active;;Diploma;Yogyakarta;Rp20.879.267,00;Rp15 jt - Rp25 jt;Rp7.182.890,00;4,48;57;87,98;2,3;1
EMP001921;Employee_1921;Female;27;HR;Recruiter;22/12/2020;Active;;Master;Medan;Rp21.168.934,00;Rp15 jt - Rp25 jt;Rp3.417.495,00;4,12;42;85,19;5,5;2
EMP001922;Employee_1922;Female;28;Finance;Accountant;02/12/2021;Active;;Bachelor;Medan;Rp14.297.848,00;Rp10 jt - Rp15 jt;Rp6.296.974,00;3,07;4;81,69;4,5;3
EMP001923;Employee_1923;Female;29;Finance;Financial Analyst;15/12/2024;Resigned;Missing Resignation Date;High School;Yogyakarta;Rp18.774.390,00;Rp15 jt - Rp25 jt;Rp4.139.299,00;4,61;50;83,42;1,5;3
EMP001924;Employee_1924;Male;22;Operations;Operations Manager;09/08/2019;Active;;Master;Bandung;Rp34.853.881,00;>Rp25 jt;Rp3.807.250,00;4,52;43;72,56;6,9;1
EMP001925;Employee_1925;Male;27;Marketing;SEO Specialist;09/10/2023;Active;;Diploma;Semarang;Rp10.785.029,00;Rp10 jt - Rp15 jt;Rp9.566.434,00;2,52;5;80,01;2,7;5
EMP001926;Employee_1926;Female;45;Sales;Sales Executive;25/08/2022;Active;;Bachelor;Medan;Rp8.680.884,00;Rp5 jt - Rp10 jt;Rp6.342.213,00;2,69;2;88,04;3,8;5
EMP001927;Employee_1927;Female;31;Sales;Sales Manager;07/06/2022;Active;;High School;Bandung;Rp13.445.430,00;Rp10 jt - Rp15 jt;Rp9.655.262,00;3,68;6;77,07;4;2
EMP001928;Employee_1928;Female;41;Sales;Sales Executive;29/03/2018;Active;;High School;Bandung;Rp32.674.467,00;>Rp25 jt;Rp5.498.727,00;2,55;27;89,97;8,2;1
EMP001929;Employee_1929;Female;41;Sales;Sales Executive;02/05/2023;Active;;Bachelor;Jakarta;Rp4.193.187,00;<Rp5 jt;Rp9.192.591,00;3,05;27;85,8;3,1;5
EMP001930;Employee_1930;Female;47;Customer Service;Call Center;24/11/2025;Active;;Diploma;Bandung;Rp4.876.878,00;<Rp5 jt;Rp2.454.337,00;4,39;14;97,15;0,6;3
EMP001931;Employee_1931;Male;45;HR;HR Staff;29/09/2018;Active;;Master;Bandung;Rp31.129.933,00;>Rp25 jt;Rp3.389.636,00;0;28;95,72;7,7;1
EMP001932;Employee_1932;Female;45;Logistics;Warehouse Staff;29/09/2025;Active;;Bachelor;Surabaya;Rp32.392.076,00;>Rp25 jt;Rp5.429.457,00;3,53;23;91,16;0,7;3
EMP001933;Employee_1933;Male;29;Sales;Sales Manager;19/07/2022;Active;;High School;Bandung;Rp26.740.724,00;>Rp25 jt;Rp8.107.714,00;4,53;43;96;3,9;2
EMP001934;Employee_1934;Female;34;Logistics;Supply Chain Analyst;20/06/2022;Active;;Diploma;Surabaya;Rp14.305.890,00;Rp10 jt - Rp15 jt;Rp2.308.038,00;4,53;34;89,61;4;3
EMP001935;Employee_1935;Male;24;Finance;Financial Analyst;13/05/2021;Resigned;08/05/2023;High School;Semarang;Rp10.030.420,00;Rp10 jt - Rp15 jt;Rp4.364.522,00;2,7;40;80,59;2;3
EMP001936;Employee_1936;Male;35;Finance;Financial Analyst;27/01/2020;Resigned;22/10/2022;Diploma;Surabaya;Rp8.524.376,00;Rp5 jt - Rp10 jt;Rp1.914.710,00;4,27;15;95,73;2,7;5
EMP001937;Employee_1937;Male;44;Customer Service;Call Center;23/07/2019;Resigned;02/04/2020;Diploma;Jakarta;Rp24.445.060,00;Rp15 jt - Rp25 jt;Rp9.096.258,00;3,68;18;91,31;0,7;4
EMP001938;Employee_1938;Female;23;Marketing;SEO Specialist;17/04/2022;Active;;Bachelor;Surabaya;Rp8.949.673,00;Rp5 jt - Rp10 jt;Rp2.214.254,00;4,06;6;99,82;4,2;3
EMP001939;Employee_1939;Female;36;Customer Service;Customer Support;29/07/2019;Active;;Bachelor;Surabaya;Rp14.031.375,00;Rp10 jt - Rp15 jt;Rp9.203.258,00;4,83;31;77,57;6,9;1
EMP001940;Employee_1940;Male;53;Logistics;Warehouse Staff;28/10/2025;Active;;Bachelor;Semarang;Rp33.536.482,00;>Rp25 jt;Rp4.673.482,00;4,89;32;88,87;0,6;2
EMP001941;Employee_1941;Male;24;Customer Service;Call Center;23/06/2018;Active;;Bachelor;Surabaya;Rp9.583.579,00;Rp5 jt - Rp10 jt;Rp4.788.321,00;3,82;18;98,44;8;2
EMP001942;Employee_1942;Male;36;Sales;Sales Executive;16/10/2019;Active;;High School;Medan;Rp26.294.013,00;>Rp25 jt;Rp6.024.643,00;3,98;50;75,81;6,7;5
EMP001943;Employee_1943;Male;34;HR;HR Manager;02/10/2024;Resigned;Missing Resignation Date;Master;Surabaya;Rp9.248.475,00;Rp5 jt - Rp10 jt;Rp9.190.662,00;3,7;18;88,83;1,7;4
EMP001944;Employee_1944;Male;48;Customer Service;Call Center;16/04/2022;Resigned;Missing Resignation Date;Diploma;Medan;Rp4.178.345,00;<Rp5 jt;Rp2.275.321,00;3,36;37;77,04;4,2;3
EMP001945;Employee_1945;Female;21;Sales;Sales Manager;14/08/2023;Active;;Bachelor;Semarang;Rp22.979.522,00;Rp15 jt - Rp25 jt;Rp6.076.152,00;2,99;44;86,75;2,8;3
EMP001946;Employee_1946;Female;53;Logistics;Warehouse Staff;30/10/2021;Active;;Bachelor;Bandung;Rp32.655.985,00;>Rp25 jt;Rp5.976.742,00;4,58;58;82,54;4,6;3
EMP001947;Employee_1947;Female;54;Finance;Financial Analyst;02/03/2024;Resigned;Missing Resignation Date;Master;Semarang;Rp18.625.917,00;Rp15 jt - Rp25 jt;Rp3.777.285,00;4,33;24;90,11;2,3;2
EMP001948;Employee_1948;Female;38;Customer Service;Call Center;10/07/2021;Active;;Diploma;Yogyakarta;Rp34.020.620,00;>Rp25 jt;Rp3.775.779,00;3,07;43;72,28;4,9;5
EMP001949;Employee_1949;Male;43;Operations;Operations Manager;31/08/2025;Active;;High School;Semarang;Rp29.276.115,00;>Rp25 jt;Rp959.037,00;4,66;33;91,09;0,8;5
EMP001950;Employee_1950;Male;32;HR;HR Staff;17/07/2019;Active;;Bachelor;Surabaya;Rp27.910.459,00;>Rp25 jt;Rp5.509.742,00;2,85;50;88,69;6,9;4
EMP001951;Employee_1951;Female;39;HR;HR Manager;17/08/2023;Active;;Diploma;Bandung;Rp11.414.331,00;Rp10 jt - Rp15 jt;Rp7.858.217,00;2,51;15;94,82;2,8;3
EMP001952;Employee_1952;Female;23;Sales;Sales Manager;16/10/2019;Active;;Master;Jakarta;Rp9.202.584,00;Rp5 jt - Rp10 jt;Rp6.460.542,00;3,06;28;82,36;6,7;1
EMP001953;Employee_1953;Female;25;Operations;Operations Manager;09/10/2019;Active;;Diploma;Jakarta;Rp23.230.891,00;Rp15 jt - Rp25 jt;Rp3.957.960,00;3,98;33;72,88;6,7;4
EMP001954;Employee_1954;Female;47;Marketing;Marketing Executive;06/11/2024;Active;;High School;Bandung;Rp20.703.682,00;Rp15 jt - Rp25 jt;Rp8.060.568,00;3,99;43;93,18;1,6;4
EMP001955;Employee_1955;Female;55;Marketing;Marketing Executive;17/01/2018;Resigned;12/06/2020;Master;Jakarta;Rp8.038.892,00;Rp5 jt - Rp10 jt;Rp3.831.319,00;2,79;38;87,17;2,4;1
EMP001956;Employee_1956;Male;49;HR;Recruiter;15/05/2019;Active;;Diploma;Yogyakarta;Rp30.124.457,00;>Rp25 jt;Rp9.444.965,00;4,39;11;90,88;7,1;2
EMP001957;Employee_1957;Male;34;Customer Service;Customer Support;04/11/2018;Active;;Master;Surabaya;Rp29.998.229,00;>Rp25 jt;Rp5.056.414,00;2,51;60;90,89;7,6;2
EMP001958;Employee_1958;Male;23;Marketing;SEO Specialist;09/02/2023;Active;;Master;Yogyakarta;Rp22.264.695,00;Rp15 jt - Rp25 jt;Rp5.939.283,00;4,06;33;77,19;3,4;5
EMP001959;Employee_1959;Male;56;Logistics;Supply Chain Analyst;16/07/2020;Active;;High School;Surabaya;Rp34.299.933,00;>Rp25 jt;Rp6.366.734,00;3,66;39;70,16;5,9;1
EMP001960;Employee_1960;Male;39;Customer Service;Customer Support;19/03/2018;Active;;Bachelor;Medan;Rp28.478.831,00;>Rp25 jt;Rp7.732.984,00;2,62;7;77,63;8,3;2
EMP001961;Employee_1961;Female;48;Finance;Accountant;29/08/2023;Resigned;14/12/2025;High School;Jakarta;Rp19.102.761,00;Rp15 jt - Rp25 jt;Rp2.168.550,00;3,71;45;81,96;2,3;2
EMP001962;Employee_1962;Male;24;Finance;Accountant;08/05/2023;Active;;High School;Yogyakarta;Rp7.507.742,00;Rp5 jt - Rp10 jt;Rp8.806.206,00;3,5;48;80,92;3,1;5
EMP001963;Employee_1963;Female;54;Operations;Operations Staff;21/08/2020;Active;;High School;Bandung;Rp5.097.672,00;Rp5 jt - Rp10 jt;Rp4.318.018,00;3,81;46;94,51;5,8;5
EMP001964;Employee_1964;Male;31;Marketing;SEO Specialist;25/04/2018;Active;;Bachelor;Yogyakarta;Rp26.424.600,00;>Rp25 jt;Rp1.308.386,00;3,23;55;72,72;8,2;1
EMP001965;Employee_1965;Female;37;Finance;Accountant;08/10/2025;Active;;Diploma;Yogyakarta;Rp21.362.235,00;Rp15 jt - Rp25 jt;Rp2.274.582,00;4,93;60;83,69;0,7;3
EMP001966;Employee_1966;Male;33;Logistics;Warehouse Staff;30/11/2022;Active;;Master;Medan;Rp9.912.372,00;Rp5 jt - Rp10 jt;Rp1.723.783,00;4,13;42;95,22;3,6;5
EMP001967;Employee_1967;Male;28;Finance;Financial Analyst;06/12/2020;Active;;Diploma;Surabaya;Rp8.881.227,00;Rp5 jt - Rp10 jt;Rp6.638.021,00;3,14;36;87,73;5,5;4
EMP001968;Employee_1968;Female;50;Logistics;Supply Chain Analyst;16/02/2024;Active;;Diploma;Surabaya;Rp34.539.176,00;>Rp25 jt;Rp2.451.706,00;2,79;53;80,41;2,3;3
EMP001969;Employee_1969;Male;31;IT;System Admin;21/03/2025;Active;;Master;Jakarta;Rp26.631.155,00;>Rp25 jt;Rp4.551.326,00;4,04;25;74,47;1,2;2
EMP001970;Employee_1970;Female;55;Logistics;Warehouse Staff;22/01/2023;Active;;Diploma;Bandung;Rp31.649.016,00;>Rp25 jt;Rp6.438.239,00;4,19;27;91,34;3,4;2
EMP001971;Employee_1971;Male;54;Logistics;Warehouse Staff;29/10/2025;Active;;Diploma;Jakarta;Rp18.382.558,00;Rp15 jt - Rp25 jt;Rp8.218.532,00;3,22;30;95,28;0,6;4
EMP001972;Employee_1972;Female;43;Finance;Financial Analyst;15/07/2023;Active;;High School;Jakarta;Rp10.088.513,00;Rp10 jt - Rp15 jt;Rp4.812.247,00;4,07;2;81,54;2,9;1
EMP001973;Employee_1973;Female;45;Sales;Sales Manager;26/03/2022;Resigned;13/10/2025;Diploma;Medan;Rp24.550.074,00;Rp15 jt - Rp25 jt;Rp2.554.249,00;3,69;40;72,77;3,6;3
EMP001974;Employee_1974;Male;21;HR;Recruiter;12/02/2018;Active;;Diploma;Bandung;Rp9.767.094,00;Rp5 jt - Rp10 jt;Rp9.649.826,00;3,93;2;94,1;8,4;3
EMP001975;Employee_1975;Male;25;Finance;Accountant;21/02/2024;Active;;High School;Yogyakarta;Rp29.990.163,00;>Rp25 jt;Rp7.442.850,00;3,75;48;99,48;2,3;3
EMP001976;Employee_1976;Male;29;Marketing;SEO Specialist;21/01/2024;Active;;Master;Yogyakarta;Rp8.678.617,00;Rp5 jt - Rp10 jt;Rp5.787.914,00;3,39;58;91,86;2,4;3
EMP001977;Employee_1977;Female;31;Finance;Financial Analyst;31/08/2024;Active;;Diploma;Semarang;Rp13.371.751,00;Rp10 jt - Rp15 jt;Rp4.596.739,00;3,59;42;93,79;1,8;2
EMP001978;Employee_1978;Female;46;Logistics;Warehouse Staff;06/06/2023;Active;;Bachelor;Medan;Rp16.167.744,00;Rp15 jt - Rp25 jt;Rp2.654.524,00;2,84;60;86,66;3;1
EMP001979;Employee_1979;Male;41;Finance;Accountant;03/10/2019;Active;;Bachelor;Semarang;Rp29.969.733,00;>Rp25 jt;Rp376.853,00;4,19;34;79,59;6,7;1
EMP001980;Employee_1980;Female;29;Finance;Accountant;18/12/2018;Active;;High School;Surabaya;Rp33.143.493,00;>Rp25 jt;Rp2.161.414,00;2,93;52;99,37;7,5;1
EMP001981;Employee_1981;Male;29;Sales;Sales Manager;29/11/2022;Active;;Diploma;Bandung;Rp12.190.197,00;Rp10 jt - Rp15 jt;Rp781.475,00;4,39;26;76,4;3,6;5
EMP001982;Employee_1982;Female;57;Marketing;SEO Specialist;02/04/2022;Active;;Master;Semarang;Rp13.841.820,00;Rp10 jt - Rp15 jt;Rp9.985.538,00;4,66;19;71,76;4,2;2
EMP001983;Employee_1983;Female;44;Logistics;Warehouse Staff;03/09/2020;Active;;Bachelor;Surabaya;Rp30.422.327,00;>Rp25 jt;Rp4.767.069,00;2,76;36;78,6;5,8;3
EMP001984;Employee_1984;Male;24;IT;Data Analyst;17/06/2019;Resigned;25/09/2019;Master;Medan;Rp22.559.550,00;Rp15 jt - Rp25 jt;Rp9.908.077,00;3,12;13;77,07;0,3;5
EMP001985;Employee_1985;Female;49;Marketing;SEO Specialist;08/02/2023;Resigned;28/07/2025;High School;Medan;Rp33.880.079,00;>Rp25 jt;Rp2.348.605,00;3,56;35;85,13;2,5;5
EMP001986;Employee_1986;Female;44;Sales;Sales Executive;24/11/2022;Active;;Master;Medan;Rp12.735.536,00;Rp10 jt - Rp15 jt;Rp5.080.825,00;3,09;4;71,54;3,6;3
EMP001987;Employee_1987;Male;55;Customer Service;Customer Support;04/03/2023;Active;;Bachelor;Bandung;Rp29.460.459,00;>Rp25 jt;Rp4.519.312,00;4,51;44;74,75;3,3;2
EMP001988;Employee_1988;Female;27;Marketing;SEO Specialist;09/05/2021;Active;;Bachelor;Yogyakarta;Rp7.094.182,00;Rp5 jt - Rp10 jt;Rp3.379.241,00;4,47;51;96,73;5,1;5
EMP001989;Employee_1989;Female;40;Customer Service;Customer Support;24/06/2020;Active;;Master;Jakarta;Rp28.695.666,00;>Rp25 jt;Rp2.142.838,00;3,38;38;82,22;6;5
EMP001990;Employee_1990;Male;58;IT;System Admin;09/09/2024;Active;;Diploma;Surabaya;Rp26.797.030,00;>Rp25 jt;Rp9.359.942,00;3,21;14;93,64;1,8;2
EMP001991;Employee_1991;Female;52;Sales;Sales Manager;27/03/2023;Active;;Master;Bandung;Rp23.976.021,00;Rp15 jt - Rp25 jt;Rp8.148.872,00;4,31;45;0;3,2;4
EMP001992;Employee_1992;Male;48;HR;HR Manager;11/11/2019;Active;;High School;Semarang;Rp33.982.098,00;>Rp25 jt;Rp7.667.624,00;2,78;58;0;6,6;5
EMP001993;Employee_1993;Female;33;Marketing;SEO Specialist;27/04/2024;Active;;Master;Jakarta;Rp5.056.852,00;Rp5 jt - Rp10 jt;Rp9.681.770,00;4,67;38;81,62;2,1;5
EMP001994;Employee_1994;Male;33;Marketing;Marketing Executive;03/02/2024;Active;;Master;Medan;Rp9.162.837,00;Rp5 jt - Rp10 jt;Rp1.040.659,00;2,82;22;79,87;2,4;2
EMP001995;Employee_1995;Male;29;Logistics;Supply Chain Analyst;26/03/2022;Resigned;04/11/2024;Master;Bandung;Rp31.929.469,00;>Rp25 jt;Rp4.917.917,00;3,69;3;77,94;2,6;3
EMP001996;Employee_1996;Male;24;Finance;Financial Analyst;12/07/2024;Active;;Bachelor;Medan;Rp31.249.771,00;>Rp25 jt;Rp8.796.899,00;4,41;7;82;1,9;5
EMP001997;Employee_1997;Female;35;Sales;Sales Manager;18/04/2018;Resigned;27/07/2022;Master;Jakarta;Rp4.320.357,00;<Rp5 jt;Rp3.174.109,00;2,64;1;93,66;4,3;4
EMP001998;Employee_1998;Female;54;Operations;Operations Manager;08/03/2023;Active;;High School;Yogyakarta;Rp29.102.771,00;>Rp25 jt;Rp7.461.324,00;3,07;46;98,36;3,3;4
EMP001999;Employee_1999;Male;44;HR;Recruiter;01/10/2020;Resigned;30/01/2022;High School;Medan;Rp18.584.580,00;Rp15 jt - Rp25 jt;Rp6.979.484,00;2,86;22;88,45;1,3;1
EMP002000;Employee_2000;Female;56;Sales;Sales Executive;26/07/2024;Resigned;Missing Resignation Date;Bachelor;Jakarta;Rp30.687.335,00;>Rp25 jt;Rp7.903.938,00;4,28;7;86,06;1,9;5
EMP002001;Employee_2001;Female;56;Customer Service;Call Center;25/08/2023;Resigned;23/01/2026;Bachelor;Surabaya;Rp7.456.964,00;Rp5 jt - Rp10 jt;Rp7.128.385,00;3,89;5;91,06;2,4;1
EMP002002;Employee_2002;Male;32;Finance;Accountant;06/02/2024;Active;;Bachelor;Medan;Rp21.407.875,00;Rp15 jt - Rp25 jt;Rp661.926,00;2,69;18;96,58;2,4;2
EMP002003;Employee_2003;Male;53;Operations;Operations Manager;22/12/2024;Active;;Bachelor;Yogyakarta;Rp4.394.399,00;<Rp5 jt;Rp3.505.575,00;2,7;25;86,33;1,5;4
EMP002004;Employee_2004;Female;28;Customer Service;Call Center;24/04/2021;Active;;Bachelor;Medan;Rp25.543.853,00;>Rp25 jt;Rp3.155.071,00;4,68;41;79,35;5,2;2
EMP002005;Employee_2005;Female;47;IT;System Admin;13/05/2024;Active;;High School;Medan;Rp14.063.031,00;Rp10 jt - Rp15 jt;Rp2.460.793,00;4,03;29;89,12;2,1;1
EMP002006;Employee_2006;Female;53;Logistics;Supply Chain Analyst;01/12/2018;Active;;Master;Yogyakarta;Rp10.906.518,00;Rp10 jt - Rp15 jt;Rp6.615.040,00;2,8;21;79,33;7,6;1
EMP002007;Employee_2007;Female;48;Marketing;SEO Specialist;19/02/2024;Active;;Diploma;Semarang;Rp12.697.220,00;Rp10 jt - Rp15 jt;Rp3.645.372,00;4,32;51;82,41;2,3;3
EMP002008;Employee_2008;Male;53;Sales;Sales Manager;22/10/2021;Active;;Diploma;Semarang;Rp8.860.535,00;Rp5 jt - Rp10 jt;Rp1.504.118,00;0;15;94,94;4,7;2
EMP002009;Employee_2009;Male;46;Customer Service;Call Center;05/03/2024;Active;;Bachelor;Yogyakarta;Rp26.964.457,00;>Rp25 jt;Rp2.242.213,00;4,67;0;97,05;2,3;5
EMP002010;Employee_2010;Male;23;Logistics;Warehouse Staff;11/01/2025;Resigned;Missing Resignation Date;Master;Medan;Rp32.979.137,00;>Rp25 jt;Rp3.746.182,00;3,51;21;79,94;1,4;4
EMP002011;Employee_2011;Male;40;Operations;Operations Manager;09/10/2023;Active;;High School;Jakarta;Rp12.361.061,00;Rp10 jt - Rp15 jt;Rp3.706.174,00;4,09;48;88,66;2,7;2
EMP002012;Employee_2012;Male;43;Finance;Financial Analyst;21/01/2021;Active;;Master;Surabaya;Rp7.311.502,00;Rp5 jt - Rp10 jt;Rp1.957.169,00;3,54;59;78,58;5,4;2
EMP002013;Employee_2013;Male;43;Logistics;Warehouse Staff;28/10/2025;Active;;Master;Yogyakarta;Rp4.444.301,00;<Rp5 jt;Rp937.262,00;3,38;29;85,35;0,6;5
EMP002014;Employee_2014;Female;51;Operations;Operations Manager;29/05/2021;Active;;Diploma;Semarang;Rp34.363.445,00;>Rp25 jt;Rp2.830.271,00;2,71;9;80,53;5,1;2
EMP002015;Employee_2015;Female;53;Finance;Accountant;08/06/2022;Active;;High School;Semarang;Rp34.379.671,00;>Rp25 jt;Rp1.923.896,00;4,8;25;97,5;4;4
EMP002016;Employee_2016;Male;34;HR;Recruiter;01/01/2024;Active;;Bachelor;Semarang;Rp24.317.310,00;Rp15 jt - Rp25 jt;Rp7.481.491,00;3,29;32;90,67;2,5;1
EMP002017;Employee_2017;Female;43;Marketing;Marketing Executive;28/07/2019;Active;;Bachelor;Jakarta;Rp27.055.586,00;>Rp25 jt;Rp8.425.856,00;3,23;53;90,72;6,9;1
EMP002018;Employee_2018;Male;55;Marketing;SEO Specialist;17/09/2018;Active;;Master;Jakarta;Rp28.428.253,00;>Rp25 jt;Rp4.333.750,00;3,8;10;98,63;7,8;3
EMP002019;Employee_2019;Female;33;Sales;Sales Manager;10/07/2024;Active;;Bachelor;Yogyakarta;Rp25.960.031,00;>Rp25 jt;Rp3.096.819,00;3,55;42;76,63;1,9;2
EMP002020;Employee_2020;Female;49;Logistics;Supply Chain Analyst;20/12/2018;Active;;Diploma;Yogyakarta;Rp15.665.609,00;Rp15 jt - Rp25 jt;Rp902.659,00;3,33;55;94,94;7,5;3
EMP002021;Employee_2021;Female;28;Sales;Sales Executive;16/06/2019;Resigned;09/05/2022;Diploma;Yogyakarta;Rp21.575.106,00;Rp15 jt - Rp25 jt;Rp5.987.786,00;3,97;6;97,56;2,9;3
EMP002022;Employee_2022;Female;50;Customer Service;Call Center;27/09/2024;Active;;Diploma;Jakarta;Rp29.508.522,00;>Rp25 jt;Rp7.221.303,00;4,72;22;97,57;1,7;3
EMP002023;Employee_2023;Female;25;HR;HR Staff;27/05/2025;Active;;High School;Bandung;Rp13.843.232,00;Rp10 jt - Rp15 jt;Rp4.886.879,00;3,28;3;91,67;1,1;2
EMP002024;Employee_2024;Male;42;IT;Software Engineer;15/09/2022;Active;;Diploma;Jakarta;Rp28.790.992,00;>Rp25 jt;Rp782.883,00;3,44;23;70,69;3,8;4
EMP002025;Employee_2025;Male;48;Sales;Sales Executive;14/02/2024;Active;;Diploma;Semarang;Rp29.181.774,00;>Rp25 jt;Rp5.527.177,00;2,52;23;73,22;2,3;4
EMP002026;Employee_2026;Female;41;Operations;Call Center;02/01/2022;Active;;Bachelor;Semarang;Rp7.315.071,00;Rp5 jt - Rp10 jt;Rp6.573.184,00;4,86;25;77,23;4,5;2
EMP002027;Employee_2027;Female;55;Sales;Sales Executive;26/03/2023;Active;;High School;Medan;Rp30.583.043,00;>Rp25 jt;Rp9.683.782,00;2,96;39;72,98;3,2;4
EMP002028;Employee_2028;Female;58;Sales;Sales Manager;13/05/2024;Active;;Diploma;Medan;Rp9.213.610,00;Rp5 jt - Rp10 jt;Rp5.150.751,00;3,15;56;91,1;2,1;5
EMP002029;Employee_2029;Female;23;IT;Data Analyst;09/03/2024;Resigned;Missing Resignation Date;Master;Semarang;Rp22.715.903,00;Rp15 jt - Rp25 jt;Rp1.352.800,00;3,16;41;86,04;2,3;1
EMP002030;Employee_2030;Female;41;IT;System Admin;25/09/2022;Active;;Diploma;Jakarta;Rp16.069.770,00;Rp15 jt - Rp25 jt;Rp2.066.681,00;3,49;0;76,66;3,7;4
EMP002031;Employee_2031;Male;49;Marketing;SEO Specialist;24/03/2020;Active;;Bachelor;Medan;Rp12.909.852,00;Rp10 jt - Rp15 jt;Rp852.154,00;4,9;26;95,22;6,2;1
EMP002032;Employee_2032;Male;53;Logistics;Supply Chain Analyst;11/10/2021;Resigned;24/08/2022;High School;Semarang;Rp4.305.720,00;<Rp5 jt;Rp8.689.044,00;2,62;25;84,33;0,9;3
EMP002033;Employee_2033;Male;36;Logistics;Warehouse Staff;13/07/2020;Resigned;24/12/2023;High School;Yogyakarta;Rp5.618.540,00;Rp5 jt - Rp10 jt;Rp818.947,00;4,58;48;93,3;3,4;5
EMP002034;Employee_2034;Female;50;Customer Service;Call Center;06/12/2025;Active;;Diploma;Semarang;Rp31.951.992,00;>Rp25 jt;Rp7.694.552,00;3,4;57;88,79;0,5;4
EMP002035;Employee_2035;Male;35;IT;Software Engineer;15/04/2021;Active;;High School;Jakarta;Rp32.289.873,00;>Rp25 jt;Rp796.599,00;4,03;11;72,68;5,2;3
EMP002036;Employee_2036;Male;48;IT;System Admin;27/11/2022;Active;;Diploma;Jakarta;Rp8.346.861,00;Rp5 jt - Rp10 jt;Rp8.943.971,00;3,62;2;99,2;3,6;5
EMP002037;Employee_2037;Female;32;Finance;Accountant;20/10/2023;Active;;Diploma;Surabaya;Rp34.096.298,00;>Rp25 jt;Rp5.647.702,00;3,19;46;72,13;2,7;2
EMP002038;Employee_2038;Male;35;HR;Recruiter;03/07/2025;Active;;Master;Bandung;Rp4.596.605,00;<Rp5 jt;Rp6.591.199,00;2,59;45;95,48;1;1
EMP002039;Employee_2039;Male;32;HR;Recruiter;14/08/2025;Resigned;29/01/2026;High School;Yogyakarta;Rp20.619.508,00;Rp15 jt - Rp25 jt;Rp7.335.637,00;2,78;48;88,09;0,5;4
EMP002040;Employee_2040;Male;54;IT;System Admin;08/04/2020;Active;;Diploma;Medan;Rp13.347.135,00;Rp10 jt - Rp15 jt;Rp2.343.117,00;3,27;52;89,63;6,2;4
EMP002041;Employee_2041;Male;28;Marketing;Marketing Executive;31/01/2023;Resigned;Missing Resignation Date;Diploma;Medan;Rp21.526.116,00;Rp15 jt - Rp25 jt;Rp9.698.643,00;3,43;25;72,73;3,4;4
EMP002042;Employee_2042;Male;46;IT;Software Engineer;30/06/2022;Active;;Diploma;Semarang;Rp11.307.287,00;Rp10 jt - Rp15 jt;Rp8.352.522,00;3,75;55;74,38;4;1
EMP002043;Employee_2043;Male;35;Finance;Financial Analyst;13/02/2023;Resigned;22/03/2025;Bachelor;Yogyakarta;Rp28.289.218,00;>Rp25 jt;Rp3.877.043,00;4,89;42;91,02;2,1;5
EMP002044;Employee_2044;Male;37;IT;System Admin;21/03/2023;Resigned;15/11/2024;Master;Semarang;Rp24.879.927,00;Rp15 jt - Rp25 jt;Rp8.558.849,00;4,75;3;90,12;1,7;4
EMP002045;Employee_2045;Male;58;Logistics;Supply Chain Analyst;01/03/2023;Active;;Bachelor;Medan;Rp5.742.270,00;Rp5 jt - Rp10 jt;Rp4.940.431,00;2,82;35;92,22;3,3;2
EMP002046;Employee_2046;Female;43;IT;Software Engineer;04/04/2025;Active;;High School;Yogyakarta;Rp31.689.676,00;>Rp25 jt;Rp7.409.227,00;2,87;19;71,41;1,2;2
EMP002047;Employee_2047;Female;32;Marketing;Marketing Executive;17/03/2019;Active;;High School;Yogyakarta;Rp25.495.952,00;>Rp25 jt;Rp5.143.688,00;4,75;55;90,82;7,3;3
EMP002048;Employee_2048;Male;39;IT;Software Engineer;14/04/2021;Active;;Master;Jakarta;Rp30.293.015,00;>Rp25 jt;Rp1.437.454,00;2,88;39;71,1;5,2;1
EMP002049;Employee_2049;Male;48;Sales;Sales Manager;07/09/2019;Resigned;31/01/2025;Diploma;Bandung;Rp19.683.484,00;Rp15 jt - Rp25 jt;Rp6.898.587,00;4,09;43;70,2;5,4;5
EMP002050;Employee_2050;Female;39;Sales;Sales Executive;05/05/2019;Active;;Bachelor;Jakarta;Rp6.968.802,00;Rp5 jt - Rp10 jt;Rp8.950.734,00;4,65;6;99,67;7,1;3
