Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP001744,Employee_1744,Female,51,Sales,Sales Manager,2024-12-02,Active,,High School,Yogyakarta,31021247,5067014,3.0,60,70.14,1.6125941136208077,4
EMP001745,Employee_1745,Male,31,Finance,Accountant,2018-03-16,Active,,Master,Bandung,29622888,6182996,3.4,18,78.02,8.328542094455852,2
EMP001746,Employee_1746,Male,58,Operations,Operations Staff,2025-07-25,Active,,High School,Jakarta,14374133,4202891,3.37,4,75.29,0.9691991786447639,1
EMP001747,Employee_1747,Male,36,Logistics,Warehouse Staff,2018-08-09,Active,,Bachelor,Bandung,15680173,2910455,3.19,9,72.87,7.928815879534565,2
EMP001748,Employee_1748,Male,58,Marketing,Marketing Executive,2020-01-08,Active,,Diploma,Surabaya,31554710,6513719,3.56,34,84.2,6.513347022587269,1
EMP001749,Employee_1749,Female,40,Marketing,Marketing Executive,2018-11-22,Active,,High School,Yogyakarta,23276552,4544604,3.75,35,79.05,7.641341546885695,2
EMP001750,Employee_1750,Female,29,Operations,Operations Staff,2020-06-09,Active,,High School,Bandung,29452370,2507599,3.82,55,80.96,6.094455852156058,3
EMP001751,Employee_1751,Female,40,Marketing,SEO Specialist,2023-03-05,Active,,Diploma,Surabaya,4683880,6450131,3.56,33,99.7,3.359342915811088,4
EMP001752,Employee_1752,Female,22,IT,Data Analyst,2018-02-23,Resigned,,Bachelor,Jakarta,20659302,9626195,4.02,57,92.81,8.386036960985626,5
EMP001753,Employee_1753,Female,48,Customer Service,Customer Support,2022-07-20,Active,,High School,Surabaya,10347063,1900953,3.82,31,86.39,3.9835728952772076,3
EMP001754,Employee_1754,Male,45,HR,HR Manager,2019-10-05,Active,,Diploma,Jakarta,33619623,3339475,4.46,52,75.83,6.7734428473648185,5
EMP001755,Employee_1755,Female,52,Logistics,Supply Chain Analyst,2019-08-12,Active,,Bachelor,Medan,23677176,6598867,2.65,30,82.04,6.921286789869952,3
EMP001756,Employee_1756,Female,22,HR,HR Staff,2025-07-10,Active,,Diploma,Surabaya,10053061,4919669,4.83,4,70.12,1.0102669404517455,3
EMP001757,Employee_1757,Female,51,Operations,Operations Staff,2021-05-09,Active,,Diploma,Bandung,10075150,296131,4.23,51,94.02,5.1800136892539355,3
EMP001758,Employee_1758,Female,37,Customer Service,Customer Support,2019-09-01,Resigned,,Bachelor,Bandung,15218827,6314560,2.88,26,81.8,6.86652977412731,1
EMP001759,Employee_1759,Male,44,HR,HR Manager,2025-08-06,Active,,Master,Semarang,9104503,6996948,2.88,41,83.05,0.9363449691991786,5
EMP001760,Employee_1760,Male,43,Finance,Financial Analyst,2022-07-23,Resigned,,Diploma,Yogyakarta,33925068,6453293,2.69,20,97.56,3.975359342915811,4
EMP001761,Employee_1761,Female,29,Sales,Sales Executive,2022-08-21,Active,,Master,Jakarta,34198957,312890,4.57,5,91.89,3.89596167008898,1
EMP001762,Employee_1762,Female,34,HR,HR Manager,2023-09-05,Active,,Master,Surabaya,31236707,5837066,3.22,58,77.95,2.855578370978782,2
EMP001763,Employee_1763,Male,52,Finance,Accountant,2021-09-27,Active,,Master,Semarang,17912625,9985551,4.57,8,74.51,4.7939767282683095,4
EMP001764,Employee_1764,Male,42,Sales,Sales Executive,2020-06-19,Active,,Bachelor,Bandung,33783421,3165161,3.02,19,93.79,6.067077344284736,2
EMP001765,Employee_1765,Male,42,Finance,Accountant,2022-08-03,Active,,Master,Semarang,14456279,8074252,4.46,38,91.19,3.9452429842573578,2
EMP001766,Employee_1766,Male,23,Marketing,Marketing Executive,2022-07-21,Active,,Bachelor,Semarang,22139288,3437538,4.9,9,75.26,3.980835044490075,5
EMP001767,Employee_1767,Male,58,Finance,Accountant,2023-04-26,Resigned,,Bachelor,Bandung,20017584,2506587,3.65,18,86.52,3.216974674880219,5
EMP001768,Employee_1768,Female,43,Marketing,SEO Specialist,2018-10-21,Active,,Diploma,Surabaya,11359107,226555,3.58,16,91.76,7.728952772073922,3
EMP001769,Employee_1769,Female,28,Marketing,Marketing Executive,2024-02-15,Active,,High School,Medan,12606578,1818955,4.48,24,70.12,2.409308692676249,2
EMP001770,Employee_1770,Male,23,Finance,Accountant,2025-03-11,Active,,Master,Semarang,9155040,2026942,4.39,58,85.25,1.3415468856947297,5
EMP001771,Employee_1771,Female,40,Customer Service,Customer Support,2021-10-05,Active,,Diploma,Surabaya,7525285,6039562,2.94,48,91.56,4.772073921971253,4
EMP001772,Employee_1772,Female,36,Customer Service,Call Center,2018-12-24,Active,,Master,Jakarta,22737499,6621331,4.83,38,93.61,7.553730321697468,3
EMP001773,Employee_1773,Female,48,Marketing,Marketing Executive,2018-01-26,Active,,Master,Yogyakarta,21857322,9785060,3.12,13,95.03,8.462696783025326,2
EMP001774,Employee_1774,Female,34,Sales,Sales Executive,2020-08-28,Active,,Bachelor,Semarang,6589058,6883207,2.56,20,97.73,5.87542778918549,1
EMP001775,Employee_1775,Female,49,Logistics,Warehouse Staff,2018-05-21,Active,,Bachelor,Surabaya,6115083,6754068,4.72,44,79.26,8.147843942505133,2
EMP001776,Employee_1776,Female,52,Operations,Operations Staff,2019-03-27,Active,,High School,Medan,26854669,1516118,3.61,59,96.69,7.299110198494182,2
EMP001777,Employee_1777,Female,54,IT,Data Analyst,2024-12-15,Resigned,,High School,Surabaya,19037470,3785300,2.79,31,93.15,1.5770020533880904,5
EMP001778,Employee_1778,Male,50,Finance,Accountant,2020-08-04,Active,,Master,Semarang,23011582,2056523,4.01,37,92.88,5.94113620807666,5
EMP001779,Employee_1779,Male,28,IT,System Admin,2020-03-13,Active,,Master,Semarang,14382912,5991661,3.62,17,70.71,6.335386721423682,1
EMP001780,Employee_1780,Male,52,Logistics,Supply Chain Analyst,2018-11-07,Active,,High School,Jakarta,33036838,7368645,3.56,48,82.18,7.682409308692677,4
EMP001781,Employee_1781,Female,28,Operations,Sales Manager,2021-10-01,Active,,Diploma,Semarang,23519606,6174937,4.2,48,71.98,4.783025325119781,4
EMP001782,Employee_1782,Male,41,Operations,Operations Manager,2024-05-01,Active,,Master,Yogyakarta,33222678,2848762,3.22,12,90.79,2.2012320328542097,1
EMP001783,Employee_1783,Male,57,Marketing,Marketing Executive,2019-08-27,Active,,High School,Surabaya,15836154,4163343,2.72,40,95.2,6.880219028062971,2
EMP001784,Employee_1784,Male,29,Marketing,SEO Specialist,2023-12-07,Resigned,,Master,Semarang,13129235,5940398,2.79,51,84.14,2.6009582477754964,2
EMP001785,Employee_1785,Female,42,Customer Service,Call Center,2024-11-28,Active,,Diploma,Surabaya,21721189,5389341,3.28,49,75.34,1.623545516769336,5
EMP001786,Employee_1786,Male,44,Finance,Financial Analyst,2025-05-09,Active,,Master,Yogyakarta,26654948,1087612,3.18,0,79.35,1.1800136892539357,1
EMP001787,Employee_1787,Male,43,Logistics,Supply Chain Analyst,2018-03-10,Active,,Master,Surabaya,13880018,4638877,3.34,15,70.3,8.344969199178644,1
EMP001788,Employee_1788,Male,38,Sales,Sales Executive,2021-04-17,Active,,Master,Jakarta,11175583,5414913,2.86,17,82.01,5.240246406570842,4
EMP001789,Employee_1789,Male,42,HR,Recruiter,2020-12-11,Active,,High School,Semarang,8882491,6461773,4.44,37,99.62,5.587953456536619,3
EMP001790,Employee_1790,Male,39,Sales,Sales Executive,2022-04-08,Resigned,,Bachelor,Yogyakarta,18420204,9823604,3.09,34,85.13,4.265571526351814,1
EMP001791,Employee_1791,Female,29,Operations,Operations Staff,2021-06-23,Resigned,,Master,Surabaya,34984255,7577666,4.63,19,97.14,5.0568104038329915,2
EMP001792,Employee_1792,Male,50,HR,HR Manager,2024-01-30,Active,,Diploma,Bandung,14982096,1960341,4.94,7,91.84,2.4531143052703626,3
EMP001793,Employee_1793,Female,49,Marketing,Marketing Executive,2021-03-08,Active,,Master,Medan,4450397,720888,4.02,51,70.6,5.349760438056126,1
EMP001794,Employee_1794,Male,39,Operations,Operations Staff,2020-11-10,Active,,Diploma,Medan,33595854,8471704,3.83,1,80.43,5.672826830937714,2
EMP001795,Employee_1795,Male,42,Sales,Sales Executive,2022-09-15,Active,,Master,Bandung,33527905,1731258,2.62,10,86.23,3.8275154004106775,1
EMP001796,Employee_1796,Female,44,HR,HR Manager,2020-01-18,Active,,Master,Jakarta,8714330,8300042,4.39,24,77.73,6.485968514715948,5
EMP001797,Employee_1797,Male,30,Marketing,SEO Specialist,2022-04-27,Resigned,,Master,Surabaya,17397039,5272662,4.58,9,91.51,4.213552361396304,4
EMP001798,Employee_1798,Female,54,Finance,Financial Analyst,2024-05-30,Active,,Master,Surabaya,6109331,7066328,4.97,8,90.26,2.1218343600273784,2
EMP001799,Employee_1799,Female,48,Logistics,Supply Chain Analyst,2019-01-09,Active,,Diploma,Semarang,27871561,5935341,4.31,9,84.77,7.509924709103354,1
EMP001800,Employee_1800,Female,56,Sales,Sales Executive,2025-11-30,Active,,Master,Semarang,20771728,8852565,3.23,41,82.09,0.6187542778918549,2
EMP001801,Employee_1801,Female,35,Finance,Financial Analyst,2025-11-03,Active,,High School,Bandung,34694752,9499830,3.85,20,95.83,0.6926762491444216,3
EMP001802,Employee_1802,Male,53,Finance,Financial Analyst,2022-11-22,Active,,High School,Semarang,14438740,7839879,3.17,0,98.82,3.6413415468856947,3
EMP001803,Employee_1803,Male,49,Logistics,Warehouse Staff,2018-05-17,Active,,Diploma,Bandung,8880770,6072884,2.69,35,91.87,8.158795345653662,1
EMP001804,Employee_1804,Female,46,Operations,Operations Manager,2022-05-05,Active,,High School,Medan,30768480,4511836,4.8,1,79.86,4.191649555099247,2
EMP001805,Employee_1805,Female,29,Logistics,Supply Chain Analyst,2021-07-18,Active,,Master,Medan,9870265,2734316,4.45,3,72.96,4.988364134154689,2
EMP001806,Employee_1806,Male,52,HR,HR Staff,2020-04-25,Active,,Master,Yogyakarta,4547111,8117655,4.6,24,76.13,6.217659137577002,5
EMP001807,Employee_1807,Female,24,Sales,Sales Executive,2020-11-19,Resigned,,Diploma,Jakarta,4020665,521909,4.48,45,95.54,5.648186173853525,5
EMP001808,Employee_1808,Female,27,Sales,Sales Manager,2018-12-27,Resigned,2020-03-08,Bachelor,Jakarta,12912208,2096555,4.65,8,80.69,1.1964407939767283,3
EMP001809,Employee_1809,Male,47,Customer Service,Customer Support,2024-03-30,Active,,Bachelor,Surabaya,34772480,527161,4.09,1,83.25,2.2888432580424367,5
EMP001810,Employee_1810,Female,22,Logistics,Supply Chain Analyst,2021-11-21,Resigned,2026-07-14,Master,Jakarta,18515914,9492156,4.2,22,92.15,4.643394934976044,4
EMP001811,Employee_1811,Female,29,Logistics,Supply Chain Analyst,2021-03-17,Active,,High School,Jakarta,33728633,2899499,4.1,38,79.99,5.325119780971937,5
EMP001812,Employee_1812,Female,51,Sales,Sales Executive,2021-01-16,Active,,Master,Jakarta,11911199,5578919,3.76,30,97.61,5.489390828199863,3
EMP001813,Employee_1813,Female,38,HR,Recruiter,2025-10-21,Active,,Master,Surabaya,6031913,2919086,4.78,2,92.17,0.7282683093771389,3
EMP001814,Employee_1814,Female,57,Customer Service,Customer Support,2018-03-25,Active,,Diploma,Semarang,31969650,4080994,4.68,34,90.41,8.303901437371664,4
EMP001815,Employee_1815,Male,54,Sales,Sales Executive,2024-08-09,Active,,Bachelor,Bandung,30083333,2418692,4.06,31,84.95,1.9274469541409993,1
EMP001816,Employee_1816,Female,34,Sales,Sales Manager,2024-06-10,Active,,Master,Surabaya,6189786,1916922,2.59,52,71.68,2.0917180013689256,2
EMP001817,Employee_1817,Male,49,Finance,Accountant,2019-02-02,Active,,Diploma,Bandung,33654035,8095976,3.02,53,96.77,7.444216290212183,3
EMP001818,Employee_1818,Male,21,Customer Service,Customer Support,2024-01-17,Resigned,2026-07-14,Diploma,Yogyakarta,23870181,8197741,4.5,23,84.99,2.48870636550308,2
EMP001819,Employee_1819,Female,43,HR,HR Manager,2024-10-18,Active,,Diploma,Surabaya,34209244,1736620,3.97,14,91.4,1.7357973990417521,3
EMP001820,Employee_1820,Female,23,Marketing,Marketing Executive,2025-05-31,Resigned,,Diploma,Jakarta,5964354,5639325,3.53,38,90.13,1.1197809719370295,5
EMP001821,Employee_1821,Female,57,Marketing,SEO Specialist,2019-07-21,Active,,High School,Yogyakarta,15660871,7030443,2.75,17,72.15,6.981519507186858,1
EMP001822,Employee_1822,Female,51,Customer Service,Call Center,2024-01-31,Active,,Diploma,Surabaya,21431563,1081899,4.18,47,77.29,2.4503764544832305,4
EMP001823,Employee_1823,Male,27,Finance,Accountant,2019-07-19,Active,,Master,Semarang,17642509,9913812,4.59,14,87.08,6.9869952087611225,2
EMP001824,Employee_1824,Male,29,Operations,Operations Manager,2023-08-04,Resigned,,Master,Surabaya,26995066,7504201,4.05,55,70.81,2.943189596167009,2
EMP001825,Employee_1825,Female,40,Sales,Sales Executive,2020-07-28,Active,,Diploma,Bandung,8085130,5837800,3.83,31,87.33,5.960301163586585,2
EMP001826,Employee_1826,Female,34,IT,Data Analyst,2022-10-05,Active,,High School,Medan,11041628,9840163,4.88,24,71.58,3.7727583846680357,2
EMP001827,Employee_1827,Female,48,Sales,Sales Executive,2024-01-03,Active,,High School,Surabaya,11278228,3524801,4.42,41,75.49,2.5270362765229293,3
EMP001828,Employee_1828,Female,44,IT,Software Engineer,2018-04-18,Active,,Master,Yogyakarta,20208314,726762,3.73,41,87.85,8.238193018480493,1
EMP001829,Employee_1829,Female,30,Customer Service,Customer Support,2018-10-27,Active,,High School,Jakarta,29081983,5648242,2.57,37,91.31,7.712525667351129,1
EMP001830,Employee_1830,Female,29,IT,Software Engineer,2023-10-02,Active,,High School,Bandung,32531376,8557984,4.53,30,81.19,2.7816563997262147,5
EMP001831,Employee_1831,Male,39,Customer Service,Customer Support,2023-09-26,Active,,Diploma,Yogyakarta,26063790,8051460,3.57,57,84.58,2.7980835044490076,3
EMP001832,Employee_1832,Female,24,HR,HR Manager,2025-10-12,Active,,High School,Bandung,31657977,7495880,3.46,34,87.36,0.7529089664613279,2
EMP001833,Employee_1833,Male,45,Customer Service,Customer Support,2019-05-06,Active,,Bachelor,Surabaya,12021313,1317996,2.71,4,78.34,7.189596167008898,4
EMP001834,Employee_1834,Male,41,Customer Service,Customer Support,2020-06-28,Active,,Master,Semarang,21829569,9252363,4.43,41,96.67,6.0424366872005475,4
EMP001835,Employee_1835,Female,24,Logistics,Supply Chain Analyst,2025-12-24,Resigned,,Bachelor,Medan,9377015,3434371,4.5,29,83.07,0.5530458590006845,2
EMP001836,Employee_1836,Female,52,HR,HR Manager,2022-04-03,Active,,High School,Semarang,34587588,2445727,3.77,34,86.67,4.2792607802874745,4
EMP001837,Employee_1837,Male,51,Customer Service,Customer Support,2024-06-25,Active,,Diploma,Jakarta,8024548,2646266,4.6,37,94.91,2.0506502395619437,4
EMP001838,Employee_1838,Female,26,Customer Service,Customer Support,2023-04-26,Active,,High School,Bandung,30887687,5739568,2.84,10,73.48,3.216974674880219,3
EMP001839,Employee_1839,Female,44,Operations,Operations Manager,2023-07-09,Active,,High School,Semarang,22704197,6230284,4.0,50,79.46,3.0143737166324436,4
EMP001840,Employee_1840,Female,56,Finance,Accountant,2020-05-31,Active,,High School,Semarang,20684346,6012418,4.98,15,96.99,6.119096509240246,5
EMP001841,Employee_1841,Male,49,Finance,Accountant,2022-08-21,Active,,Diploma,Surabaya,8114753,7855431,3.68,1,92.24,3.89596167008898,4
EMP001842,Employee_1842,Male,56,Finance,Financial Analyst,2025-06-30,Active,,Bachelor,Medan,21782715,8935739,4.48,47,87.02,1.0376454483230664,1
EMP001843,Employee_1843,Female,33,Customer Service,Customer Support,2025-04-12,Active,,Master,Surabaya,4078664,5682872,3.74,11,77.69,1.2539356605065024,5
EMP001844,Employee_1844,Male,37,Marketing,SEO Specialist,2020-09-13,Active,,High School,Medan,22344157,7504249,3.11,36,78.55,5.831622176591376,3
EMP001845,Employee_1845,Female,27,HR,Recruiter,2022-06-09,Active,,Master,Bandung,9870675,4786767,4.47,30,92.62,4.095824777549623,2
EMP001846,Employee_1846,Male,53,Marketing,Marketing Executive,2023-10-20,Active,,High School,Semarang,26212010,1946558,2.78,39,84.1,2.732375085557837,5
EMP001847,Employee_1847,Male,49,Operations,Operations Manager,2018-06-22,Resigned,2023-02-03,Diploma,Jakarta,9423524,5727928,4.14,10,71.08,4.618754277891855,4
EMP001848,Employee_1848,Female,27,Marketing,SEO Specialist,2019-09-10,Resigned,2021-08-03,High School,Jakarta,14950340,6303589,3.85,25,96.92,1.8973305954825461,4
EMP001849,Employee_1849,Female,37,Operations,Operations Manager,2018-05-23,Resigned,,Master,Surabaya,14483328,6571206,3.87,29,77.57,8.14236824093087,5
EMP001850,Employee_1850,Male,29,Operations,Operations Manager,2022-03-20,Active,,Diploma,Medan,31172947,2032203,4.06,38,71.48,4.317590691307323,4
EMP001851,Employee_1851,Female,50,Sales,Sales Executive,2021-08-27,Active,,Master,Medan,30797216,5626217,3.45,49,76.2,4.878850102669404,5
EMP001852,Employee_1852,Female,56,IT,Software Engineer,2019-09-23,Active,,High School,Jakarta,32449237,1579343,5.0,13,73.86,6.806297056810404,3
EMP001853,Employee_1853,Female,30,Finance,Accountant,2023-10-24,Active,,Bachelor,Surabaya,11581011,7668188,4.54,44,79.56,2.7214236824093088,4
EMP001854,Employee_1854,Male,42,Customer Service,Call Center,2021-07-07,Active,,Master,Medan,24862064,9766632,4.84,22,94.43,5.018480492813142,3
EMP001855,Employee_1855,Male,29,Customer Service,Customer Support,2019-03-18,Active,,Diploma,Semarang,5459643,59287,2.9,49,82.12,7.323750855578371,5
EMP001856,Employee_1856,Male,43,Sales,Sales Executive,2024-02-27,Active,,Diploma,Bandung,12620729,5876886,4.47,35,80.03,2.3764544832306638,4
EMP001857,Employee_1857,Male,29,HR,HR Staff,2020-12-01,Active,,High School,Jakarta,22756355,4445578,2.7,31,76.15,5.61533196440794,1
EMP001858,Employee_1858,Male,41,Sales,Sales Executive,2020-04-13,Active,,Bachelor,Jakarta,16099853,5745799,3.38,37,88.89,6.250513347022587,3
EMP001859,Employee_1859,Male,31,Sales,Sales Manager,2025-11-27,Active,,Diploma,Semarang,15992789,6318707,3.21,2,85.13,0.6269678302532512,3
EMP001860,Employee_1860,Female,21,IT,Software Engineer,2025-07-08,Active,,Bachelor,Bandung,21266493,712902,3.49,52,80.34,1.0157426420260096,3
EMP001861,Employee_1861,Male,55,IT,System Admin,2023-06-27,Resigned,,High School,Semarang,26147757,374209,3.75,59,89.99,3.047227926078029,2
EMP001862,Employee_1862,Male,36,Finance,Accountant,2023-06-08,Resigned,2024-01-09,Diploma,Medan,20731034,4145801,4.96,17,94.17,0.5886379192334018,5
EMP001863,Employee_1863,Male,52,Marketing,SEO Specialist,2021-09-02,Active,,Diploma,Medan,15718955,106700,2.62,1,71.27,4.862422997946612,4
EMP001864,Employee_1864,Male,52,Customer Service,Call Center,2020-11-14,Active,,High School,Surabaya,31270082,5573347,4.5,19,76.5,5.661875427789186,3
EMP001865,Employee_1865,Female,47,IT,Software Engineer,2022-07-31,Active,,Diploma,Surabaya,32160469,3296581,2.94,6,89.0,3.9534565366187544,5
EMP001866,Employee_1866,Male,33,Marketing,Marketing Executive,2019-04-18,Active,,Diploma,Jakarta,21137575,9245948,4.12,7,73.73,7.238877481177276,3
EMP001867,Employee_1867,Female,55,HR,Recruiter,2019-01-08,Active,,Bachelor,Medan,7651796,8511698,2.59,56,89.97,7.512662559890486,1
EMP001868,Employee_1868,Male,31,Operations,Operations Staff,2024-08-28,Active,,Master,Bandung,23312812,6135725,4.17,55,84.93,1.8754277891854894,5
EMP001869,Employee_1869,Male,49,HR,HR Staff,2020-02-18,Active,,Diploma,Medan,8423283,5903585,3.19,52,85.22,6.401095140314853,3
EMP001870,Employee_1870,Female,38,Marketing,SEO Specialist,2018-07-07,Resigned,,Bachelor,Yogyakarta,10158688,8376199,2.84,55,89.71,8.019164955509925,1
EMP001871,Employee_1871,Female,49,Operations,Operations Manager,2019-11-21,Active,,High School,Yogyakarta,21591575,8497361,4.16,32,76.08,6.6447638603696095,1
EMP001872,Employee_1872,Male,53,Logistics,Supply Chain Analyst,2018-09-21,Active,,High School,Medan,17277962,7052129,2.5,53,89.13,7.811088295687885,2
EMP001873,Employee_1873,Male,25,Logistics,Warehouse Staff,2024-06-21,Active,,Master,Jakarta,31666040,4731305,4.46,58,81.39,2.0616016427104724,4
EMP001874,Employee_1874,Female,33,IT,Software Engineer,2021-03-28,Active,,High School,Semarang,25673182,7396933,4.35,56,75.3,5.295003422313484,2
EMP001875,Employee_1875,Female,57,Finance,Financial Analyst,2025-06-15,Active,,Diploma,Surabaya,31605136,9944018,3.76,31,91.76,1.0787132101300478,3
EMP001876,Employee_1876,Female,50,Finance,Accountant,2022-06-15,Active,,Bachelor,Jakarta,7644585,9406643,2.79,53,77.52,4.079397672826831,3
EMP001877,Employee_1877,Male,33,Operations,Operations Manager,2022-06-10,Active,,Diploma,Bandung,25250443,3063240,4.59,10,78.14,4.093086926762491,4
EMP001878,Employee_1878,Male,31,Marketing,SEO Specialist,2023-05-09,Active,,Master,Bandung,22018504,713917,2.73,22,85.51,3.1813826146475015,1
